league,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,lastAction
EPL,590853,94,Goal,0.899000015258789,0.43900001525878907,0.11291265487670898,Danny Ings,a,986,OpenPlay,2024,RightFoot,26634,Fulham,West Ham,1,1,2024-09-14 14:00:00,Jarrod Bowen,Pass
EPL,590855,16,ShotOnPost,0.960999984741211,0.6990000152587891,0.04489820823073387,Luis Díaz,h,10408,OpenPlay,2024,RightFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Ryan Gravenberch,Pass
EPL,590856,18,MissedShots,0.9159999847412108,0.445,0.0824587419629097,Dominik Szoboszlai,h,9788,OpenPlay,2024,Head,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Mohamed Salah,Aerial
EPL,590857,24,SavedShot,0.9490000152587892,0.4859999847412109,0.5710114240646362,Diogo Jota,h,6854,OpenPlay,2024,RightFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Alexis Mac Allister,Chipped
EPL,590858,28,MissedShots,0.9309999847412108,0.5329999923706055,0.05476589873433113,Virgil van Dijk,h,833,FromCorner,2024,Head,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Andrew Robertson,Aerial
EPL,590859,36,SavedShot,0.9059999847412108,0.5209999847412109,0.10010366886854172,Alexis Mac Allister,h,8379,OpenPlay,2024,Head,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Trent Alexander-Arnold,Cross
EPL,590860,38,BlockedShot,0.7730000305175782,0.44299999237060544,0.027962379157543182,Diogo Jota,h,6854,OpenPlay,2024,LeftFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Trent Alexander-Arnold,Pass
EPL,590861,51,SavedShot,0.965,0.3220000076293945,0.08929038047790527,Mohamed Salah,h,1250,OpenPlay,2024,RightFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Trent Alexander-Arnold,TakeOn
EPL,590862,52,MissedShots,0.894000015258789,0.575,0.03145997226238251,Diogo Jota,h,6854,FromCorner,2024,Head,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Trent Alexander-Arnold,Cross
EPL,590865,65,MissedShots,0.7680000305175781,0.34,0.02033920027315617,Mohamed Salah,h,1250,OpenPlay,2024,LeftFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Ibrahima Konaté,Chipped
EPL,590867,68,BlockedShot,0.7569999694824219,0.69,0.015777239575982094,Trent Alexander-Arnold,h,1791,OpenPlay,2024,RightFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Darwin Núñez,Tackle
EPL,590868,69,SavedShot,0.774000015258789,0.6480000305175782,0.02473137155175209,Ryan Gravenberch,h,10697,OpenPlay,2024,RightFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Dominik Szoboszlai,Pass
EPL,590870,75,SavedShot,0.906999969482422,0.24299999237060543,0.03092752955853939,Mohamed Salah,h,1250,OpenPlay,2024,LeftFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Dominik Szoboszlai,Pass
EPL,590872,86,BlockedShot,0.8780000305175781,0.34,0.04965667054057121,Dominik Szoboszlai,h,9788,OpenPlay,2024,RightFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,NA,None
EPL,590873,87,MissedShots,0.9059999847412108,0.5120000076293946,0.0270589143037796,Virgil van Dijk,h,833,FromCorner,2024,Head,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Dominik Szoboszlai,Aerial
EPL,590863,55,SavedShot,0.8669999694824219,0.62,0.31993505358695984,Chris Wood,a,4456,OpenPlay,2024,RightFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Morgan Gibbs-White,Pass
EPL,590864,59,MissedShots,0.8130000305175781,0.705,0.027155617251992226,Morgan Gibbs-White,a,6857,OpenPlay,2024,RightFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Chris Wood,Pass
EPL,590866,67,MissedShots,0.8819999694824219,0.345,0.09805075824260712,Anthony Elanga,a,9524,OpenPlay,2024,RightFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Morgan Gibbs-White,Pass
EPL,590869,71,Goal,0.7930000305175782,0.5890000152587891,0.05362221598625183,Callum Hudson-Odoi,a,6456,OpenPlay,2024,RightFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Anthony Elanga,Pass
EPL,590871,84,SavedShot,0.8669999694824219,0.404000015258789,0.09076886624097824,Anthony Elanga,a,9524,OpenPlay,2024,RightFoot,26635,Liverpool,Nottingham Forest,0,1,2024-09-14 14:00:00,Jota Silva,HeadPass
EPL,590795,15,MissedShots,0.899000015258789,0.49400001525878906,0.04854709655046463,Eddie Nketiah,h,6482,OpenPlay,2024,Head,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Tyrick Mitchell,Aerial
EPL,590796,17,BlockedShot,0.879000015258789,0.4,0.32204240560531616,Daniel Muñoz,h,12408,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Eberechi Eze,Pass
EPL,590797,17,BlockedShot,0.9130000305175782,0.29700000762939455,0.03961462154984474,Eddie Nketiah,h,6482,OpenPlay,2024,LeftFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Daniel Muñoz,Rebound
EPL,590798,18,BlockedShot,0.9080000305175782,0.35400001525878905,0.08938568085432053,Jean-Philippe Mateta,h,5735,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Eberechi Eze,Pass
EPL,590799,18,SavedShot,0.8540000152587891,0.3879999923706055,0.07497850060462952,Eddie Nketiah,h,6482,OpenPlay,2024,LeftFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Adam Wharton,Pass
EPL,590803,27,MissedShots,0.7669999694824219,0.49700000762939456,0.026361901313066483,Cheick Oumar Doucoure,h,8666,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Eberechi Eze,Pass
EPL,590804,30,BlockedShot,0.885,0.639000015258789,0.06661520153284073,Eddie Nketiah,h,6482,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Tyrick Mitchell,Pass
EPL,590805,32,BlockedShot,0.8430000305175781,0.44,0.02383996546268463,Daniel Muñoz,h,12408,FromCorner,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Maxence Lacroix,HeadPass
EPL,590806,32,MissedShots,0.919000015258789,0.4670000076293945,0.13234081864356995,Eddie Nketiah,h,6482,FromCorner,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,NA,Rebound
EPL,590807,34,MissedShots,0.948000030517578,0.6079999923706054,0.34781399369239807,Eberechi Eze,h,8706,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Tyrick Mitchell,TakeOn
EPL,590810,46,Goal,0.968000030517578,0.5359999847412109,0.5914250612258911,Jean-Philippe Mateta,h,5735,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Tyrick Mitchell,Cross
EPL,590813,65,BlockedShot,0.7609999847412109,0.4359999847412109,0.0255703404545784,Daichi Kamada,h,6145,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Adam Wharton,Pass
EPL,590814,67,MissedShots,0.8819999694824219,0.3270000076293945,0.048787280917167664,Eddie Nketiah,h,6482,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Daniel Muñoz,BallTouch
EPL,590815,74,BlockedShot,0.904000015258789,0.5359999847412109,0.1044820472598076,Eberechi Eze,h,8706,OpenPlay,2024,LeftFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Eddie Nketiah,Pass
EPL,590816,79,BlockedShot,0.7919999694824219,0.754000015258789,0.04875122755765915,Eberechi Eze,h,8706,DirectFreekick,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,NA,Standard
EPL,590818,83,SavedShot,0.879000015258789,0.7330000305175781,0.031843822449445724,Tyrick Mitchell,h,8214,OpenPlay,2024,LeftFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,NA,None
EPL,590819,84,BlockedShot,0.905,0.615,0.06907149404287338,Daichi Kamada,h,6145,OpenPlay,2024,LeftFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,NA,Dispossessed
EPL,590820,85,BlockedShot,0.8040000152587891,0.3890000152587891,0.03502091392874718,Ismaila Sarr,h,5675,OpenPlay,2024,LeftFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,NA,None
EPL,590821,86,MissedShots,0.8919999694824219,0.5840000152587891,0.015411007218062878,Jean-Philippe Mateta,h,5735,FromCorner,2024,Head,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Marc Guehi,Aerial
EPL,590822,91,Goal,0.885,0.5,0.7611688375473022,Jean-Philippe Mateta,h,5735,Penalty,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,NA,Standard
EPL,590794,4,MissedShots,0.914000015258789,0.37400001525878906,0.30705711245536804,Jordan Ayew,a,672,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Wilfred Ndidi,Chipped
EPL,590800,20,Goal,0.955,0.34200000762939453,0.5000195503234863,Jamie Vardy,a,755,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Wilfred Ndidi,TakeOn
EPL,590801,23,BlockedShot,0.899000015258789,0.6419999694824219,0.10051091760396956,Stephy Mavididi,a,7484,OpenPlay,2024,LeftFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Oliver Skipp,Pass
EPL,590802,24,SavedShot,0.8819999694824219,0.5779999923706055,0.02058715745806694,Caleb Okoli,a,7333,FromCorner,2024,Head,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Victor Kristiansen,Cross
EPL,590808,44,MissedShots,0.9159999847412108,0.6519999694824219,0.10246366262435912,Stephy Mavididi,a,7484,OpenPlay,2024,LeftFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Jamie Vardy,Pass
EPL,590809,45,Goal,0.924000015258789,0.5179999923706055,0.5542885661125183,Stephy Mavididi,a,7484,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Wilfred Ndidi,Pass
EPL,590811,55,MissedShots,0.7959999847412109,0.3979999923706055,0.04702083021402359,James Justin,a,7753,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Wilfred Ndidi,Pass
EPL,590812,60,SavedShot,0.8619999694824219,0.4670000076293945,0.009671765379607676,Jordan Ayew,a,672,SetPiece,2024,Head,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Victor Kristiansen,Aerial
EPL,590817,81,MissedShots,0.41700000762939454,0.6419999694824219,0.010250847786664965,Abdul Fatawu,a,12911,OpenPlay,2024,LeftFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Oliver Skipp,BallRecovery
EPL,590771,12,MissedShots,0.975,0.39,0.02508147992193699,Ilkay Gündogan,h,314,FromCorner,2024,Head,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Kevin De Bruyne,Cross
EPL,590772,19,Goal,0.9159999847412108,0.3929999923706055,0.06925240904092789,Erling Haaland,h,8260,OpenPlay,2024,RightFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,NA,Dispossessed
EPL,590773,25,MissedShots,0.730999984741211,0.4309999847412109,0.018106698989868164,Kevin De Bruyne,h,447,OpenPlay,2024,LeftFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Rico Lewis,Pass
EPL,590776,31,Goal,0.8730000305175781,0.5729999923706055,0.20122335851192477,Erling Haaland,h,8260,OpenPlay,2024,LeftFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Ederson,Pass
EPL,590777,33,BlockedShot,0.865,0.4129999923706055,0.033002015203237534,Sávio,h,11735,FromCorner,2024,LeftFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Kevin De Bruyne,Chipped
EPL,590778,36,SavedShot,0.8059999847412109,0.32799999237060545,0.029425349086523056,Sávio,h,11735,OpenPlay,2024,LeftFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Ilkay Gündogan,Pass
EPL,590779,40,BlockedShot,0.8959999847412109,0.5729999923706055,0.03643355891108513,Jack Grealish,h,675,FromCorner,2024,RightFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,NA,Aerial
EPL,590782,64,MissedShots,0.8290000152587891,0.4359999847412109,0.04615657031536102,Sávio,h,11735,FromCorner,2024,RightFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Ilkay Gündogan,Pass
EPL,590783,66,SavedShot,0.8209999847412109,0.6659999847412109,0.04012800753116608,Jack Grealish,h,675,OpenPlay,2024,RightFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Kevin De Bruyne,Pass
EPL,590784,68,SavedShot,0.8830000305175781,0.4379999923706055,0.11676666885614397,Erling Haaland,h,8260,OpenPlay,2024,RightFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Ilkay Gündogan,Pass
EPL,590785,69,BlockedShot,0.774000015258789,0.44299999237060544,0.02973138354718685,Ilkay Gündogan,h,314,FromCorner,2024,LeftFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Sávio,Pass
EPL,590786,71,MissedShots,0.7480000305175781,0.4809999847412109,0.02666453644633293,Kyle Walker,h,638,FromCorner,2024,RightFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Ilkay Gündogan,Pass
EPL,590787,73,BlockedShot,0.8119999694824219,0.465,0.052060868591070175,Kevin De Bruyne,h,447,OpenPlay,2024,LeftFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Rodri,Pass
EPL,590788,75,SavedShot,0.926999969482422,0.4070000076293945,0.4032328128814697,Sávio,h,11735,OpenPlay,2024,LeftFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Josko Gvardiol,Pass
EPL,590789,77,MissedShots,0.8219999694824218,0.465,0.08230508118867874,Sávio,h,11735,OpenPlay,2024,LeftFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Kyle Walker,Pass
EPL,590790,80,ShotOnPost,0.9109999847412108,0.55,0.14320024847984314,Erling Haaland,h,8260,OpenPlay,2024,LeftFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Kevin De Bruyne,Pass
EPL,590791,80,BlockedShot,0.855,0.555,0.10396827757358552,Erling Haaland,h,8260,OpenPlay,2024,LeftFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Jack Grealish,Pass
EPL,590792,80,SavedShot,0.875999984741211,0.6370000076293946,0.09604690968990326,Erling Haaland,h,8260,OpenPlay,2024,LeftFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Kevin De Bruyne,Pass
EPL,590768,0,Goal,0.9640000152587892,0.47200000762939454,0.5732027292251587,Yoane Wissa,a,5786,OpenPlay,2024,Head,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,NA,None
EPL,590769,3,BlockedShot,0.895,0.45,0.1212284117937088,Bryan Mbeumo,a,6552,OpenPlay,2024,RightFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Mikkel Damsgaard,Chipped
EPL,590770,8,SavedShot,0.93,0.495,0.12460489571094512,Nathan Collins,a,9733,FromCorner,2024,RightFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Bryan Mbeumo,Cross
EPL,590774,27,SavedShot,0.943000030517578,0.51,0.12614236772060394,Ethan Pinnock,a,9678,FromCorner,2024,Head,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Bryan Mbeumo,Cross
EPL,590775,28,SavedShot,0.9080000305175782,0.6419999694824219,0.013665834441781044,Ethan Pinnock,a,9678,OpenPlay,2024,Head,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Christian Nørgaard,Cross
EPL,590780,46,MissedShots,0.7830000305175782,0.395,0.020542113110423088,Ethan Pinnock,a,9678,SetPiece,2024,LeftFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,NA,None
EPL,590781,46,SavedShot,0.93,0.745,0.02953125163912773,Keane Lewis-Potter,a,10809,SetPiece,2024,RightFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Kevin Schade,Pass
EPL,590793,90,MissedShots,0.8130000305175781,0.3940000152587891,0.04202556237578392,Yehor Yarmolyuk,a,11772,OpenPlay,2024,RightFoot,26637,Manchester City,Brentford,2,1,2024-09-14 14:00:00,Bryan Mbeumo,Pass
EPL,590982,7,BlockedShot,0.8669999694824219,0.4129999923706055,0.09916303306818008,John McGinn,h,7723,OpenPlay,2024,LeftFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Ollie Watkins,Pass
EPL,590983,8,BlockedShot,0.9519999694824218,0.5370000076293945,0.4429225027561188,Ollie Watkins,h,8865,FromCorner,2024,Head,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Lucas Digne,Cross
EPL,590984,9,SavedShot,0.75,0.49400001525878906,0.023182682693004608,Morgan Rogers,h,12412,OpenPlay,2024,LeftFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,NA,Dispossessed
EPL,590985,11,MissedShots,0.9059999847412108,0.54,0.10876452177762984,Ollie Watkins,h,8865,OpenPlay,2024,RightFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Lucas Digne,Cross
EPL,590988,29,SavedShot,0.8880000305175781,0.36700000762939455,0.1019778847694397,Ollie Watkins,h,8865,OpenPlay,2024,RightFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Morgan Rogers,BallRecovery
EPL,590989,30,SavedShot,0.8580000305175781,0.415,0.15340229868888855,Morgan Rogers,h,12412,OpenPlay,2024,LeftFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Lamare Bogarde,TakeOn
EPL,590990,35,Goal,0.975999984741211,0.4809999847412109,0.8996084928512573,Ollie Watkins,h,8865,OpenPlay,2024,Head,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Lucas Digne,Aerial
EPL,590992,49,SavedShot,0.9109999847412108,0.3870000076293945,0.271637499332428,Morgan Rogers,h,12412,OpenPlay,2024,RightFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Ollie Watkins,LayOff
EPL,590993,49,BlockedShot,0.8980000305175782,0.605,0.071057990193367,Jacob Ramsey,h,8941,OpenPlay,2024,LeftFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,NA,Rebound
EPL,590994,57,Goal,0.9130000305175782,0.5159999847412109,0.482757568359375,Ollie Watkins,h,8865,OpenPlay,2024,RightFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,NA,None
EPL,590995,64,BlockedShot,0.8009999847412109,0.539000015258789,0.06733614951372147,Morgan Rogers,h,12412,OpenPlay,2024,RightFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,NA,TakeOn
EPL,590996,68,MissedShots,0.7869999694824219,0.6890000152587891,0.01668878272175789,Jacob Ramsey,h,8941,FromCorner,2024,RightFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,NA,None
EPL,590998,71,MissedShots,0.906999969482422,0.5629999923706055,0.13027137517929077,Ollie Watkins,h,8865,OpenPlay,2024,LeftFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Ian Maatsen,Pass
EPL,590999,75,Goal,0.7280000305175781,0.6359999847412109,0.017542922869324684,Jhon Durán,h,11366,OpenPlay,2024,LeftFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Ross Barkley,Pass
EPL,591001,80,MissedShots,0.968000030517578,0.6179999923706054,0.04699469357728958,Ross Barkley,h,592,FromCorner,2024,RightFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Youri Tielemans,Cross
EPL,591002,85,MissedShots,0.925,0.6020000076293945,0.1135372444987297,Jhon Durán,h,11366,OpenPlay,2024,LeftFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Ian Maatsen,Chipped
EPL,591004,94,MissedShots,0.926999969482422,0.515,0.13121600449085236,Jhon Durán,h,11366,SetPiece,2024,Head,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Ian Maatsen,Cross
EPL,590986,15,Goal,0.8159999847412109,0.6680000305175782,0.03457888960838318,Dwight McNeil,a,6756,OpenPlay,2024,LeftFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,NA,BallRecovery
EPL,590987,26,Goal,0.9490000152587892,0.504000015258789,0.5219793915748596,Dominic Calvert-Lewin,a,5555,SetPiece,2024,Head,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Dwight McNeil,Cross
EPL,590991,39,MissedShots,0.9469999694824218,0.49700000762939456,0.1159161925315857,Dominic Calvert-Lewin,a,5555,OpenPlay,2024,Head,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Dwight McNeil,Aerial
EPL,590997,70,BlockedShot,0.8959999847412109,0.5770000076293945,0.015559188090264795,Michael Keane,a,1653,SetPiece,2024,Head,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,James Garner,Aerial
EPL,591000,78,ShotOnPost,0.889000015258789,0.3709999847412109,0.10426479578018188,Dominic Calvert-Lewin,a,5555,OpenPlay,2024,RightFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Dwight McNeil,Throughball
EPL,591003,92,MissedShots,0.850999984741211,0.4590000152587891,0.05985933169722557,Orel Mangala,a,6088,SetPiece,2024,RightFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,NA,TakeOn
EPL,591163,3,ShotOnPost,0.735999984741211,0.6519999694824219,0.018779613077640533,Marcus Tavernier,h,10741,OpenPlay,2024,LeftFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Lewis Cook,Pass
EPL,591165,7,MissedShots,0.919000015258789,0.5220000076293946,0.05760666728019714,Evanilson,h,12963,OpenPlay,2024,Head,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Marcus Tavernier,Aerial
EPL,591166,12,MissedShots,0.725999984741211,0.4370000076293945,0.0177592933177948,Antoine Semenyo,h,11363,OpenPlay,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Ryan Christie,Pass
EPL,591169,16,SavedShot,0.8519999694824218,0.63,0.0659646987915039,Marcus Tavernier,h,10741,OpenPlay,2024,LeftFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Justin Kluivert,Pass
EPL,591171,22,SavedShot,0.8680000305175781,0.5659999847412109,0.10135398060083388,Justin Kluivert,h,6963,OpenPlay,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Evanilson,LayOff
EPL,591172,23,SavedShot,0.7330000305175781,0.57,0.021252695471048355,Lewis Cook,h,1789,OpenPlay,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Marcos Senesi,Pass
EPL,591174,37,SavedShot,0.885,0.5,0.7611688375473022,Evanilson,h,12963,Penalty,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,NA,Standard
EPL,591175,38,BlockedShot,0.8069999694824219,0.63,0.024462366476655006,Milos Kerkez,h,11709,FromCorner,2024,LeftFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,NA,None
EPL,591176,43,MissedShots,0.7330000305175781,0.32599998474121095,0.013585352338850498,Lewis Cook,h,1789,OpenPlay,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,NA,BallRecovery
EPL,591177,45,MissedShots,0.7040000152587891,0.32099998474121094,0.013640525750815868,Lewis Cook,h,1789,FromCorner,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,NA,BallTouch
EPL,591178,46,MissedShots,0.9130000305175782,0.28100000381469725,0.04501665383577347,Evanilson,h,12963,OpenPlay,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Ryan Christie,Pass
EPL,591179,49,MissedShots,0.7619999694824219,0.3029999923706055,0.016496622934937477,Milos Kerkez,h,11709,OpenPlay,2024,LeftFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,NA,BallRecovery
EPL,591180,51,SavedShot,0.885,0.6090000152587891,0.11311424523591997,Justin Kluivert,h,6963,OpenPlay,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Marcos Senesi,TakeOn
EPL,591182,57,MissedShots,0.7769999694824219,0.53,0.027066072449088097,Antoine Semenyo,h,11363,SetPiece,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Marcus Tavernier,Pass
EPL,591183,58,BlockedShot,0.8469999694824218,0.44,0.06584619730710983,Ryan Christie,h,10744,OpenPlay,2024,LeftFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,NA,None
EPL,591187,83,BlockedShot,0.8490000152587891,0.5659999847412109,0.06154754012823105,Luis Sinisterra,h,10866,OpenPlay,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Illia Zabarnyi,Chipped
EPL,591189,88,BlockedShot,0.8719999694824219,0.33299999237060546,0.0549122653901577,Antoine Semenyo,h,11363,OpenPlay,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Enes Ünal,Pass
EPL,591190,94,SavedShot,0.7480000305175781,0.610999984741211,0.02063557505607605,Enes Ünal,h,6219,OpenPlay,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Luis Sinisterra,Pass
EPL,591191,94,SavedShot,0.9080000305175782,0.4540000152587891,0.03709999844431877,Enes Ünal,h,6219,OpenPlay,2024,Head,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Luis Sinisterra,Aerial
EPL,591164,5,BlockedShot,0.8059999847412109,0.404000015258789,0.044711604714393616,Noni Madueke,a,11357,OpenPlay,2024,RightFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,NA,BallRecovery
EPL,591167,15,MissedShots,0.8980000305175782,0.445,0.054293252527713776,Renato Veiga,a,11383,FromCorner,2024,Head,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Pedro Neto,Cross
EPL,591168,16,MissedShots,0.7719999694824219,0.3139999961853027,0.01456886250525713,Noni Madueke,a,11357,FromCorner,2024,LeftFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Levi Colwill,Dispossessed
EPL,591170,19,BlockedShot,0.9080000305175782,0.34700000762939454,0.07350655645132065,Noni Madueke,a,11357,OpenPlay,2024,LeftFoot,26639,Bournemouth,Chelsea,0,1,2024-09-14 19:00:00,Wesley Fofana,Pass
